Location Name,Team Name,Cost Centre,Location Code,Location Address,Public Holiday region,Mobile login radius,Timezone
Table Games,Induction,470-6600,TG,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Table Games,Supervisor - Table Games CL6,470-6600,TG,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Table Games,Uncategorised Shifts,470-6600,TG,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Table Games,Table Games Operations Manager,470-6600,TG,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Assistant Venue Manager,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Venue Manager,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Duty Manager,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Host,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Cashier,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Bartender - HL3,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Barback - HL2,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Section HL2,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Runner,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Training,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Induction,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Certificate Training,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Bar Manager,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Pass,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Terasu,Trainer - HL3,422-3000,Ter,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Bartender - HL3,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Shift Leader - HL5,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Bar BOSS - HL2,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Certificate Training,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Induction,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Training.,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,zzz - Duty Manager,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,zzz - Venue Manager,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,zzz - Bar BOSS,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,zzz - Bartender,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Magnetic Room,Shift Leader (No RMLV) - HL4,448-3000,MGR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Floor - HL2,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Bar BOSS - HL2,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Certificate Training,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Induction,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Training.,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,zzz - Duty Manager,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,F&B Attendant,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Shift Leader - HL5,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Venue Manager,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Bartender - HL3,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,zzz - Bar BOSS,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,zzz - Bartender,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,zzz - Floor,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Stocktake,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP - Orpheus Room,Assistant Venue Manager,449-3000,OPR,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
VIP Services,VIP Services Executive,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services,VIP Services Executive - Domestic,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services,Induction,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services,Certified Training,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services,Gaming Development Executive,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services,VIP Services Manager,470-6700,VS,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",au_qld,100,Australia/Brisbane
VIP Services - Concierge,Concierge Driver,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,VIP Services - Concierge Manager,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Senior Concierge Host,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Concierge Desk,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Inductions,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,VIP - Training,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Domestic Host,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,VIP - Certificate Training,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Domestic Concierge,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,Concierge Host,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,VIP Services Guest Experience Executive,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
VIP Services - Concierge,VIP Services Coordinator,470-6700,VSC,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,
Work Experience,Quarterdeck WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Events WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Spin WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Sports Bar WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Stewarding WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Front Office WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Culinary WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Splash Bar WE,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Housekeeping,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Laundry,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
Work Experience,Palm House,,WE,"67 Sir Leslie Thiess Dr, Townsville City QLD 4810, Aus",,100,
ZZZ - TEST,TEST,,ZT,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus","au,au_qld",99,Australia/Brisbane
ZZZ Housekeeping,Cleaner Morning,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Shift Leader,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Housekeeping Supervisor - HL5,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Cleaners,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Assistant Housekeeping Manager,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Dry Cleaner,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Laundry Attendant,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Presser,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Laundry,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Wardrobe AM,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Wash Ironer,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Wash room,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Shift Leader - Laundry,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Sewing Attendant,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Mini Bar,486-3000,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Room Attendant,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Executive Housekeeper,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Runner,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Rooms,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Co-Ordinator - HL4,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Wardrobe PM,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Day,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Afternoon,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Hygiene,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Night,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Uncategorised Shifts,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Training - Laundry,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Training - Cleaners,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Training - Housekeeping,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Extra,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Floater,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner Hotel,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Facilities Cleaner,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Induction,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Housekeeping Certificate Training,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Cleaners - HL3,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Laundry HL3,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Rooms HL3,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Dry Cleaner - HL3,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,HSK Supervisor - HL5,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Runner - HL3,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Mini Bar,486-3000,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Trainer - Minibar - HL3,486-3000,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Shift Leader - Laundry - HL3,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Laundry Supervisor - HL5,910-7300,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,HSK Team Leader - HL4,480-7100,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Staff Accommodation Cleaning,910-4400,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Mini Bar - HL2,486-3000,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner BOH,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
ZZZ Housekeeping,Cleaner,910-7200,ZZZHSK,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
